序号,labels,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
331,1,30600000000000,125,4,390,244,201707,185.01,185.01,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,81,378,378
332,1,30600000000000,131,0,390,244,201707,564.66,564.66,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,81,378,378
333,1,30600000000000,121,0,390,244,201706,1435.31,1435.31,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,81,378,378
334,1,30600000000000,123,2,390,244,201706,497.56,497.56,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,81,378,378
335,1,30600000000000,125,4,390,244,201706,185.01,185.01,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,81,378,378
336,1,30600000000000,125,4,390,244,201705,185.01,185.01,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,81,378,378
337,1,30600000000000,131,0,390,244,201705,564.66,564.66,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,81,378,378
338,1,30600000000000,124,3,390,244,201705,752.73,752.73,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,81,378,378
339,1,30600000000000,123,2,390,244,201705,497.56,497.56,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,81,378,378
340,1,30600000000000,124,3,390,244,201704,752.73,752.73,0.0,1000,0,11,646690000000000,201704,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201704,1,3,0,81,378,378
341,1,30600000000000,123,2,390,244,201704,497.56,497.56,0.0,1000,0,11,646690000000000,201704,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201704,1,3,0,81,378,378
342,1,30600000000000,124,3,390,244,201707,752.73,752.73,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,82,401,401
343,1,30600000000000,121,0,390,244,201707,1435.31,1435.31,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,82,401,401
344,1,30600000000000,123,2,390,244,201707,497.56,497.56,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,82,401,401
345,1,30600000000000,125,4,390,244,201707,185.01,185.01,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,82,401,401
346,1,30600000000000,131,0,390,244,201707,564.66,564.66,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,82,401,401
347,1,30600000000000,121,0,390,244,201706,1435.31,1435.31,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,82,401,401
348,1,30600000000000,123,2,390,244,201706,497.56,497.56,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,82,401,401
349,1,30600000000000,125,4,390,244,201706,185.01,185.01,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,82,401,401
350,1,30600000000000,125,4,390,244,201705,185.01,185.01,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,82,401,401
351,1,30600000000000,131,0,390,244,201705,564.66,564.66,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,82,401,401
352,1,30600000000000,124,3,390,244,201705,752.73,752.73,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,82,401,401
353,1,30600000000000,123,2,390,244,201705,497.56,497.56,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,82,401,401
354,1,30600000000000,124,3,390,244,201704,752.73,752.73,0.0,1000,0,11,646690000000000,201704,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201704,1,3,0,82,401,401
355,1,30600000000000,123,2,390,244,201704,497.56,497.56,0.0,1000,0,11,646690000000000,201704,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201704,1,3,0,82,401,401
356,1,30600000000000,124,3,390,244,201707,752.73,752.73,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
357,1,30600000000000,121,0,390,244,201707,1435.31,1435.31,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
358,1,30600000000000,123,2,390,244,201707,497.56,497.56,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
359,1,30600000000000,125,4,390,244,201707,185.01,185.01,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
360,1,30600000000000,131,0,390,244,201707,564.66,564.66,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
361,1,30600000000000,121,0,390,244,201706,1435.31,1435.31,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,0,0,30600
362,1,30600000000000,123,2,390,244,201706,497.56,497.56,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,0,0,30600
363,1,30600000000000,125,4,390,244,201706,185.01,185.01,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,0,0,30600
364,1,30600000000000,125,4,390,244,201705,185.01,185.01,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,0,0,30600
365,1,30600000000000,131,0,390,244,201705,564.66,564.66,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,0,0,30600
366,1,30600000000000,124,3,390,244,201705,752.73,752.73,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,0,0,30600
367,1,30600000000000,123,2,390,244,201705,497.56,497.56,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,0,0,30600
368,1,30600000000000,124,3,390,244,201704,752.73,752.73,0.0,1000,0,11,646690000000000,201704,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201704,1,3,0,0,0,30600
369,1,30600000000000,123,2,390,244,201704,497.56,497.56,0.0,1000,0,11,646690000000000,201704,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201704,1,3,0,0,0,30600
370,1,30600000000000,124,3,390,244,201707,752.73,752.73,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
371,1,30600000000000,121,0,390,244,201707,1435.31,1435.31,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
372,1,30600000000000,123,2,390,244,201707,497.56,497.56,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
373,1,30600000000000,125,4,390,244,201707,185.01,185.01,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
374,1,30600000000000,131,0,390,244,201707,564.66,564.66,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
375,1,30600000000000,121,0,390,244,201706,1435.31,1435.31,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,0,0,30600
376,1,30600000000000,123,2,390,244,201706,497.56,497.56,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,0,0,30600
377,1,30600000000000,125,4,390,244,201706,185.01,185.01,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,0,0,30600
378,1,30600000000000,125,4,390,244,201705,185.01,185.01,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,0,0,30600
379,1,30600000000000,131,0,390,244,201705,564.66,564.66,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,0,0,30600
380,1,30600000000000,124,3,390,244,201705,752.73,752.73,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,0,0,30600
381,1,30600000000000,123,2,390,244,201705,497.56,497.56,0.0,1000,0,11,646690000000000,201705,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201705,1,3,0,0,0,30600
382,1,30600000000000,124,3,390,244,201704,752.73,752.73,0.0,1000,0,11,646690000000000,201704,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201704,1,3,0,0,0,30600
383,1,30600000000000,123,2,390,244,201704,497.56,497.56,0.0,1000,0,11,646690000000000,201704,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201704,1,3,0,0,0,30600
384,1,30600000000000,124,3,390,244,201707,752.73,752.73,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
385,1,30600000000000,121,0,390,244,201707,1435.31,1435.31,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
386,1,30600000000000,123,2,390,244,201707,497.56,497.56,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
387,1,30600000000000,125,4,390,244,201707,185.01,185.01,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
388,1,30600000000000,131,0,390,244,201707,564.66,564.66,0.0,1000,0,21,646690000000000,201707,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201707,1,3,0,0,0,30600
389,1,30600000000000,121,0,390,244,201706,1435.31,1435.31,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,0,0,30600
390,1,30600000000000,123,2,390,244,201706,497.56,497.56,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,0,0,30600
391,1,30600000000000,125,4,390,244,201706,185.01,185.01,0.0,1000,0,21,646690000000000,201706,1111110000000000,64669000000000,5,29,100,31002001,0.0,1,0,0,0.0,2,64669000000000,64669000000000,0,23,630,630,4,2,0,201706,1,3,0,0,0,30600
392,0,30600000000000,121,0,1830,253,201706,8570.15,8607.66,37.51,400,13580,41,658090000000000,201706,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,15000,15097.64,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201706,1,3,0,0,0,30600
393,0,30600000000000,131,0,1830,253,201706,2549.52,2562.37,12.85,400,5116,41,658090000000000,201706,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,15000,15097.64,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201706,1,3,0,0,0,30600
394,0,30600000000000,124,3,1830,253,201705,4173.71,4192.98,19.27,400,7596,41,658090000000000,201705,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13580,13736.49,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201705,1,3,0,0,0,30600
395,0,30600000000000,121,0,1830,253,201705,8536.21,8570.15,33.94,400,13328,41,658090000000000,201705,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13580,13736.49,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201705,1,3,0,0,0,30600
396,0,30600000000000,125,4,1830,253,201705,1875.71,1878.85,3.14,400,1268,41,658090000000000,201705,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13580,13736.49,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201705,1,3,0,0,0,30600
397,0,30600000000000,123,2,1830,253,201705,2486.78,2498.32,11.54,400,4464,41,658090000000000,201705,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13580,13736.49,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201705,1,3,0,0,0,30600
398,0,30600000000000,121,0,1830,253,201704,8502.89,8536.21,33.32,400,6912,41,658090000000000,201704,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13328,13451.07,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201704,1,3,0,0,0,30600
399,0,30600000000000,131,0,1830,253,201704,2523.31,2536.73,13.42,400,3036,41,658090000000000,201704,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13328,13451.07,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201704,1,3,0,0,0,30600
400,0,30600000000000,124,3,1830,253,201704,4154.72,4173.71,18.99,400,3856,41,658090000000000,201704,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13328,13451.07,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201704,1,3,0,0,0,30600
401,0,30600000000000,123,2,1830,253,201704,2475.62,2486.78,11.16,400,2268,41,658090000000000,201704,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13328,13451.07,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201704,1,3,0,0,0,30600
402,0,30600000000000,125,4,1830,253,201704,1872.54,1875.71,3.17,400,788,41,658090000000000,201704,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13328,13451.07,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201704,1,3,0,0,0,30600
403,0,30600000000000,121,0,1830,253,201707,8607.66,8648.63,40.97,400,15000,41,658090000000000,201707,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,16388,16334.78,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201707,1,3,0,0,0,30600
404,0,30600000000000,124,3,1830,253,201707,4214.46,4237.2,22.74,400,8592,41,658090000000000,201707,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,16388,16334.78,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201707,1,3,0,0,0,30600
405,0,30600000000000,125,4,1830,253,201707,1882.35,1887.01,4.66,400,1400,41,658090000000000,201707,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,16388,16334.78,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201707,1,3,0,0,0,30600
406,0,30600000000000,123,2,1830,253,201706,2498.32,2510.84,12.52,400,4616,41,658090000000000,201706,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,15000,15097.64,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201706,1,3,0,0,0,30600
407,0,30600000000000,125,4,1830,253,201706,1878.85,1882.35,3.5,400,1256,41,658090000000000,201706,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,15000,15097.64,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201706,1,3,0,0,0,30600
408,0,30600000000000,124,3,1830,253,201706,4192.98,4214.46,21.48,400,7708,41,658090000000000,201706,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,15000,15097.64,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201706,1,3,0,0,0,30600
409,0,30600000000000,121,0,1830,253,201706,8570.15,8607.66,37.51,400,13580,41,658090000000000,201706,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,15000,15097.64,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201706,1,3,0,0,0,30600
410,0,30600000000000,131,0,1830,253,201706,2549.52,2562.37,12.85,400,5116,41,658090000000000,201706,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,15000,15097.64,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201706,1,3,0,0,0,30600
411,0,30600000000000,124,3,1830,253,201705,4173.71,4192.98,19.27,400,7596,41,658090000000000,201705,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13580,13736.49,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201705,1,3,0,0,0,30600
412,0,30600000000000,121,0,1830,253,201705,8536.21,8570.15,33.94,400,13328,41,658090000000000,201705,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13580,13736.49,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201705,1,3,0,0,0,30600
413,0,30600000000000,125,4,1830,253,201705,1875.71,1878.85,3.14,400,1268,41,658090000000000,201705,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13580,13736.49,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201705,1,3,0,0,0,30600
414,0,30600000000000,123,2,1830,253,201705,2486.78,2498.32,11.54,400,4464,41,658090000000000,201705,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13580,13736.49,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201705,1,3,0,0,0,30600
415,0,30600000000000,121,0,1830,253,201704,8502.89,8536.21,33.32,400,6912,41,658090000000000,201704,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13328,13451.07,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201704,1,3,0,0,0,30600
416,0,30600000000000,131,0,1830,253,201704,2523.31,2536.73,13.42,400,3036,41,658090000000000,201704,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13328,13451.07,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201704,1,3,0,0,0,30600
417,0,30600000000000,124,3,1830,253,201704,4154.72,4173.71,18.99,400,3856,41,658090000000000,201704,65809000000000,65809000000000,1,29,200,32002001,0.8733,0,0,13328,13451.07,1,65809000000000,65809000000000,0,9,250,250,42,1,30,201704,1,3,0,0,0,30600
